DATE,T2M,TMIN,TMAX,TDEW,RH2M,RAIN,WIND,SRAD,Evapotranspiration
2018-01-14,26.6,20.8,33.7,16.3,58.1,0.0,2.1,22.3,3.4467
2018-01-15,26.5,20.2,34.0,17.1,61.1,0.0,2.0,21.5,3.1876
2018-01-16,27.3,21.3,34.1,19.2,64.7,0.0,1.7,18.7,2.9523
2018-01-17,27.1,23.9,31.5,21.0,71.1,0.0,1.1,15.6,2.3013
2018-01-18,26.7,21.7,33.5,17.4,60.6,0.0,1.7,21.4,3.1093
2018-01-19,25.7,19.7,33.0,16.2,60.2,0.0,2.0,21.2,3.359
2018-01-20,26.1,20.3,32.6,17.2,60.9,0.0,1.4,20.6,3.0881
2018-01-21,26.2,20.4,33.0,16.7,59.9,0.0,1.8,21.1,2.9428
2018-01-22,26.3,21.3,32.6,18.5,65.1,0.0,1.7,20.4,2.7437
2018-01-23,26.7,23.1,32.0,20.0,68.9,0.0,1.4,18.1,2.4146
2018-01-24,27.4,23.3,32.8,20.3,68.2,0.0,1.8,17.6,2.2495
2018-01-25,27.7,24.0,33.5,19.8,64.9,0.0,1.8,17.7,2.2371
2018-01-26,27.3,22.8,33.5,18.5,62.8,0.0,1.6,19.4,2.4069
2018-01-27,27.2,22.5,33.1,19.3,65.4,0.0,1.7,19.1,2.4872
2018-01-28,27.0,23.6,31.9,20.6,70.4,0.6,1.3,16.5,2.0654
2018-01-29,27.8,22.4,34.4,18.0,59.1,0.0,1.7,21.2,2.6771
2018-01-30,28.0,21.9,35.2,16.4,53.5,0.0,1.8,22.5,3.1808
2018-01-31,27.0,21.6,33.3,14.9,50.6,0.0,2.2,21.9,3.3603
2018-02-01,27.3,19.8,35.6,13.2,47.5,0.0,2.2,23.1,3.2364
2018-02-02,28.0,21.8,35.6,13.8,47.3,0.0,1.8,23.8,3.3709
2018-02-03,27.2,20.6,35.4,12.8,46.6,0.0,2.1,23.6,3.4311
2018-02-04,26.7,19.9,35.0,12.2,45.9,0.0,1.9,23.9,3.4181
2018-02-05,27.9,20.6,36.2,14.3,47.9,0.0,1.8,23.4,3.5199
2018-02-06,28.9,23.5,35.9,19.2,58.9,2.0,1.6,21.3,2.9761
2018-02-07,27.8,25.0,31.7,22.5,74.4,4.5,1.2,16.8,2.2014
2018-02-08,28.1,24.5,32.6,21.4,69.1,0.9,0.8,18.2,2.8114
2018-02-09,28.0,24.6,31.7,21.4,68.6,0.7,1.2,20.2,2.7525
2018-02-10,28.0,24.8,32.7,20.7,66.6,0.3,1.0,22.8,2.4998
2018-02-11,28.9,23.5,35.5,18.4,57.2,0.1,1.8,22.5,3.0166
2018-02-12,27.6,23.9,32.1,20.8,68.2,1.6,1.3,19.7,2.7686
2018-02-13,27.3,23.5,32.5,18.0,59.2,0.0,1.8,19.4,3.1153
2018-02-14,26.9,22.6,32.3,17.4,58.1,0.0,2.5,21.6,3.1658
2018-02-15,28.3,23.0,35.4,17.2,54.9,0.0,2.0,22.6,3.6982
2018-02-16,27.6,23.2,32.9,16.8,55.1,0.0,2.5,23.2,3.5185
2018-02-17,27.7,22.7,34.1,16.0,52.0,0.0,1.6,23.1,3.2294
2018-02-18,28.9,23.4,36.0,17.7,54.7,0.0,1.2,23.4,3.0478
2018-02-19,29.2,24.4,35.9,17.7,54.1,0.0,0.9,24.2,3.4279
2018-02-20,29.3,23.0,36.9,16.3,50.3,0.0,2.0,24.4,3.4399
2018-02-21,29.5,23.7,36.6,16.8,50.8,0.0,2.1,24.0,3.671
2018-02-22,29.4,23.9,36.7,16.2,50.6,0.0,1.2,24.5,2.6296
2018-02-23,29.4,22.8,37.1,14.1,44.9,0.0,1.8,25.1,3.5921
2018-02-24,29.4,23.0,36.9,14.8,45.9,0.0,1.6,24.5,3.6173
2018-02-25,29.6,23.2,36.9,16.4,49.6,0.0,1.7,24.9,3.6203
2018-02-26,30.1,23.5,37.2,17.9,51.6,0.0,2.0,24.7,3.2334
2018-02-27,31.2,26.1,37.3,18.9,50.9,0.0,1.4,23.4,3.4992
2018-02-28,31.0,26.1,37.8,17.0,48.8,0.5,1.3,24.6,3.281
2018-03-01,30.3,24.2,37.6,18.1,53.0,0.5,1.6,25.0,3.2362
2018-03-02,30.8,25.3,38.3,14.3,44.0,0.0,1.7,25.3,3.8194
2018-03-03,29.8,23.4,37.7,15.2,48.2,0.0,1.6,24.9,2.7795
2018-03-04,30.2,24.3,37.6,18.9,57.3,0.0,1.5,25.0,2.6843
2018-03-05,30.5,25.4,37.8,18.0,53.9,0.0,1.4,25.4,2.9565
2018-03-06,30.7,25.2,38.0,18.4,54.2,0.0,1.8,25.6,2.9204
2018-03-07,30.6,25.0,38.1,16.9,50.8,0.0,1.6,25.7,3.4222
2018-03-08,31.0,25.7,38.1,17.4,50.9,0.0,1.6,24.4,3.5847
2018-03-09,31.2,26.5,38.0,17.8,51.3,0.0,1.2,22.9,3.0043
2018-03-10,30.3,24.5,36.8,15.2,45.1,0.0,1.6,20.5,3.9209
2018-03-11,31.0,25.1,38.4,15.4,43.6,0.0,1.7,23.8,3.4835
2018-03-12,31.1,24.3,38.2,18.0,48.9,0.1,1.9,21.9,3.8175
2018-03-13,29.8,26.0,35.0,20.9,60.6,3.2,1.8,13.5,3.8919
2018-03-14,29.6,25.5,34.8,21.5,65.0,2.8,1.6,14.5,2.6205
2018-03-15,29.2,26.2,33.4,22.1,67.4,3.8,1.4,19.9,2.9731
2018-03-16,28.7,26.0,33.1,23.0,73.5,3.0,1.9,20.3,2.8722
2018-03-17,29.7,26.3,34.4,23.0,69.4,1.7,1.0,18.5,3.0874
2018-03-18,28.8,25.4,33.7,22.7,71.4,10.4,1.6,20.9,3.2676
2018-03-19,29.3,25.8,34.4,23.2,72.7,4.4,1.3,21.3,3.1008
2018-03-20,29.4,25.0,35.8,21.0,66.1,0.2,1.5,25.6,3.0079
2018-03-21,29.1,25.9,34.4,23.0,72.6,1.3,2.0,24.1,2.3338
2018-03-22,28.8,25.1,34.1,22.7,72.0,1.0,2.4,20.6,2.5309
2018-03-23,29.2,25.6,35.2,22.6,69.8,2.9,2.6,20.0,2.3607
2018-03-24,30.1,25.4,36.7,22.2,66.9,1.2,1.7,21.2,2.7194
2018-03-25,30.7,26.1,37.3,22.0,65.0,0.4,1.3,22.8,2.7851
2018-03-26,30.5,26.2,37.1,20.9,62.2,0.3,1.2,21.1,2.753
2018-03-27,29.9,25.3,36.2,22.1,67.1,0.6,2.0,24.0,3.0032
2018-03-28,29.5,26.6,33.9,23.4,71.5,0.9,2.0,20.2,2.6497
2018-03-29,28.9,26.5,32.4,23.9,75.6,0.8,2.2,20.5,2.7747
2018-03-30,29.0,26.6,32.9,23.3,72.4,0.3,2.3,22.6,3.0726
2018-03-31,29.3,26.1,34.0,22.6,69.4,0.8,2.3,19.7,2.1711
2018-04-01,29.3,26.2,34.1,23.4,72.6,3.2,1.3,20.7,3.3276
2018-04-02,29.0,26.3,33.3,23.4,73.9,3.4,1.4,22.1,2.9667
2018-04-03,29.6,26.3,34.3,23.1,70.3,0.5,1.6,21.8,3.072
2018-04-04,30.4,26.4,36.4,23.1,68.7,0.5,1.8,22.2,3.2239
2018-04-05,30.5,26.8,35.9,22.6,65.9,0.2,1.7,22.3,2.9204
2018-04-06,29.7,26.6,34.3,22.6,68.0,0.3,1.5,20.4,2.7683
2018-04-07,31.1,26.4,37.8,22.0,62.7,0.6,1.4,23.5,3.2116
2018-04-08,30.4,27.1,35.4,22.5,65.8,1.3,1.1,24.0,2.6662
2018-04-09,30.6,26.8,36.3,21.9,63.2,1.5,1.2,23.8,2.7689
2018-04-10,30.6,27.2,36.0,22.8,67.0,4.0,1.1,23.6,3.5846
2018-04-11,29.8,27.5,33.9,24.2,73.9,4.1,1.2,22.0,3.1572
2018-04-12,29.4,27.0,33.3,24.5,76.4,3.2,1.2,21.2,3.4583
2018-04-13,27.9,26.4,31.7,24.6,82.8,14.2,1.6,21.0,3.0298
2018-04-14,29.3,25.9,34.7,23.6,73.5,10.5,1.4,20.6,3.2461
2018-04-15,28.8,26.7,33.3,24.5,79.0,6.0,1.3,18.8,2.9579
2018-04-16,29.2,26.5,33.2,24.7,78.2,4.0,1.4,22.7,3.1749
2018-04-17,29.3,27.1,33.2,24.7,77.8,1.8,1.2,19.5,2.7254
2018-04-18,28.5,26.7,31.6,24.9,81.5,1.3,2.0,20.6,2.6995
2018-04-19,28.3,26.6,30.9,24.9,82.9,0.6,1.6,20.5,2.9322
2018-04-20,28.6,26.0,32.6,23.8,76.8,2.9,2.1,20.4,2.7118
2018-04-21,29.2,26.1,33.8,24.3,76.9,4.3,1.9,20.9,3.2425
2018-04-22,28.4,26.6,31.2,24.5,80.3,4.2,1.4,19.0,2.9141
2018-04-23,29.7,25.8,35.0,23.8,72.4,0.7,2.3,23.3,3.4605
2018-04-24,28.9,26.6,32.5,24.6,78.6,2.3,2.3,22.3,3.1855
2018-04-25,28.8,26.5,32.1,24.6,78.8,2.7,1.9,20.9,2.7724
2018-04-26,28.6,26.6,32.0,24.8,81.1,3.2,1.7,21.6,2.7727
2018-04-27,28.6,26.0,31.7,24.9,81.5,4.2,1.4,20.6,3.0479
2018-04-28,29.8,26.9,34.2,24.5,75.1,0.9,1.5,20.9,2.8447
2018-04-29,29.2,27.0,32.6,24.9,79.0,0.4,2.0,23.0,2.7076
2018-04-30,28.8,26.7,32.1,24.6,79.1,3.2,2.2,22.0,2.3476
2018-05-01,28.1,24.8,31.8,24.3,80.9,11.7,2.0,18.3,2.628
2018-05-02,28.4,26.6,31.2,25.0,82.4,16.9,2.1,18.2,2.9739
2018-05-03,28.3,26.5,31.7,24.8,81.9,16.8,1.9,20.7,2.9423
2018-05-04,29.0,26.0,33.3,24.6,78.8,16.3,1.4,19.1,3.0254
2018-05-05,28.2,26.6,30.8,24.8,82.2,11.4,1.4,18.5,2.8735
2018-05-06,27.7,26.1,30.3,24.9,85.1,3.0,1.8,21.0,2.9203
2018-05-07,28.1,25.8,31.2,24.4,81.4,0.8,1.7,22.4,2.741
2018-05-08,27.2,25.8,28.5,25.0,87.6,6.4,1.9,19.0,2.9228
2018-05-09,27.8,25.6,30.6,24.1,81.1,26.8,1.3,19.6,2.926
2018-05-10,27.3,25.6,29.7,24.5,85.0,11.0,1.6,22.2,2.9399
2018-05-11,27.2,25.1,30.0,24.1,83.9,12.9,1.5,23.0,3.1268
2018-05-12,26.9,25.7,28.7,24.7,87.9,16.7,2.0,21.9,2.6615
2018-05-13,27.7,25.7,30.6,24.2,81.8,3.6,1.7,19.6,2.7606
2018-05-14,26.3,25.0,28.1,23.4,84.4,3.7,1.3,14.6,2.6804
2018-05-15,26.8,24.7,28.9,23.7,83.2,2.7,0.8,22.4,3.4396
2018-05-16,26.1,24.5,27.3,23.9,87.8,5.4,1.1,15.7,2.4917
2018-05-17,27.3,25.5,30.5,24.3,83.8,6.2,1.7,19.5,3.0507
2018-05-18,26.7,25.0,29.1,24.3,86.8,2.3,1.6,17.8,2.8328
2018-05-19,27.5,25.4,30.2,24.7,85.2,4.4,2.0,18.6,3.2047
2018-05-20,27.2,25.8,29.2,25.0,87.9,6.0,2.3,19.8,2.9313
2018-05-21,27.0,25.1,29.1,24.1,84.5,2.7,1.8,16.9,2.5362
2018-05-22,28.0,25.6,31.1,24.1,79.9,3.2,1.8,19.4,2.9612
2018-05-23,27.9,26.4,29.9,25.4,86.3,3.9,2.6,18.0,2.3773
2018-05-24,27.7,26.2,29.6,25.1,86.2,11.2,2.4,13.9,3.5161
2018-05-25,27.4,26.2,29.9,25.6,90.0,19.7,3.4,8.4,2.8332
2018-05-26,27.3,25.9,29.5,25.6,90.5,15.1,3.6,18.2,2.8043
2018-05-27,26.9,26.0,28.3,25.6,92.8,17.6,3.2,15.8,2.5939
2018-05-28,27.0,26.0,28.2,25.8,93.2,22.5,5.0,14.9,2.3663
2018-05-29,26.9,26.0,28.1,25.2,90.5,15.1,3.5,13.5,2.3279
2018-05-30,27.0,25.5,29.1,24.6,86.5,4.3,3.5,14.4,1.8695
2018-05-31,27.1,25.3,29.3,24.7,87.0,3.5,2.1,17.7,2.2423
2018-06-01,27.2,25.8,29.3,25.1,88.5,2.2,2.0,18.2,2.6554
2018-06-02,26.9,25.4,28.6,25.3,91.0,4.3,2.1,17.8,2.373
2018-06-03,26.7,25.8,27.9,25.2,91.7,13.4,2.8,13.2,2.1491
2018-06-04,26.9,25.7,28.6,25.1,89.7,12.9,2.4,10.6,2.1677
2018-06-05,27.1,25.6,29.1,24.8,87.6,3.5,2.2,15.7,1.6666
2018-06-06,27.3,25.2,30.0,24.2,83.5,7.8,2.4,20.4,2.4506
2018-06-07,27.0,25.8,28.6,25.3,90.4,21.1,2.8,10.4,1.7436
2018-06-08,27.3,26.3,28.9,25.6,90.2,25.4,4.2,12.0,2.0412
2018-06-09,27.1,26.4,28.0,25.4,90.3,31.0,4.8,6.2,1.4218
2018-06-10,27.3,26.6,28.6,25.9,91.6,30.9,4.2,12.8,2.2543
2018-06-11,27.2,26.2,28.8,25.3,89.4,38.1,4.7,14.3,2.2435
2018-06-12,26.9,25.8,28.4,25.2,90.0,39.9,4.0,12.1,1.8799
2018-06-13,26.4,25.1,28.3,24.7,90.2,33.4,3.4,11.2,1.7048
2018-06-14,26.2,24.8,28.2,24.1,88.2,19.9,2.9,7.3,1.8105
2018-06-15,26.4,24.4,28.6,24.5,89.4,11.8,2.0,13.6,1.6968
2018-06-16,26.0,24.3,28.2,24.0,88.9,10.0,2.0,19.3,1.9407
2018-06-17,25.8,24.0,27.9,23.2,86.0,11.0,2.5,14.7,2.0823
2018-06-18,26.3,24.0,28.9,24.1,88.1,12.5,2.1,18.2,2.3153
2018-06-19,26.6,25.3,28.5,24.8,89.8,22.2,3.5,13.2,1.8021
2018-06-20,26.4,25.6,27.8,25.1,92.6,31.5,3.2,9.7,1.7262
2018-06-21,26.3,25.0,28.0,24.5,89.8,22.3,3.0,9.6,1.8551
2018-06-22,26.1,24.4,28.2,23.7,86.9,10.7,2.5,12.6,1.9784
2018-06-23,26.3,24.3,28.8,24.0,87.3,3.4,2.5,14.3,1.9038
2018-06-24,26.2,24.0,28.3,24.0,88.1,4.4,2.2,18.2,2.1602
2018-06-25,25.5,23.5,27.9,23.2,87.4,12.2,2.0,16.2,2.0201
2018-06-26,25.8,23.1,28.4,24.0,90.1,9.2,2.4,17.7,2.1637
2018-06-27,26.3,24.9,28.0,24.7,90.7,16.9,3.0,16.0,2.5679
2018-06-28,25.8,24.3,27.7,24.1,90.4,27.2,2.2,9.5,1.7423
2018-06-29,24.9,23.8,26.2,23.4,91.6,11.9,2.2,15.0,1.8819
2018-06-30,25.4,23.5,28.4,22.8,86.0,4.7,2.0,19.9,2.4189
2018-07-01,25.7,23.2,28.7,23.2,86.2,6.8,1.6,19.1,2.2227
2018-07-02,26.0,24.1,28.7,23.7,87.4,9.3,2.1,18.6,2.0973
2018-07-03,26.0,24.4,28.2,24.1,89.2,8.8,1.9,19.7,2.4514
2018-07-04,26.3,24.4,28.9,24.4,89.5,0.9,2.5,22.0,2.2169
2018-07-05,26.3,24.1,29.0,24.2,88.5,2.1,2.4,21.6,2.565
2018-07-06,26.3,24.3,28.6,24.2,88.4,12.3,3.2,17.6,2.5513
2018-07-07,25.8,24.9,27.0,23.7,88.2,14.1,4.1,13.1,1.7709
2018-07-08,25.9,24.7,27.3,24.3,90.8,25.6,3.9,12.4,1.5763
2018-07-09,25.9,25.0,26.9,24.7,93.0,55.5,3.4,5.1,1.1715
2018-07-10,25.9,24.9,27.1,24.6,92.6,55.4,3.7,9.9,1.8234
2018-07-11,25.5,24.4,27.0,24.0,91.4,56.5,3.8,7.2,1.7401
2018-07-12,25.9,24.6,27.6,24.6,92.6,17.0,3.0,15.8,2.2298
2018-07-13,25.9,24.9,27.4,24.8,93.2,29.0,3.1,13.8,1.9182
2018-07-14,26.0,25.2,27.3,24.8,93.4,17.2,3.2,16.5,2.0031
2018-07-15,26.0,25.0,27.2,25.0,94.1,62.1,3.6,6.0,1.7417
2018-07-16,25.6,24.8,27.0,24.3,92.2,55.5,3.6,8.9,1.7071
2018-07-17,25.9,23.9,27.8,24.3,90.9,23.2,3.4,14.2,2.1301
2018-07-18,25.5,24.6,27.1,24.2,92.4,30.8,3.1,13.4,2.1654
2018-07-19,25.4,24.4,26.8,24.2,93.4,14.9,3.5,9.0,2.0986
2018-07-20,25.3,24.3,26.8,24.1,92.9,11.2,3.1,11.5,1.6947
2018-07-21,25.3,24.4,26.5,24.1,93.3,7.0,2.8,14.8,1.9741
2018-07-22,25.7,24.1,27.7,24.3,92.2,5.6,2.9,17.2,2.2575
2018-07-23,25.6,24.1,27.5,24.1,91.7,10.8,2.8,14.7,2.3418
2018-07-24,25.6,23.9,27.8,24.0,91.4,9.9,3.1,10.9,2.2621
2018-07-25,25.5,23.9,27.3,24.2,92.5,12.3,2.8,14.3,2.0217
2018-07-26,25.6,24.2,27.7,24.1,91.8,9.3,3.0,15.1,2.3154
2018-07-27,25.6,23.7,28.1,23.9,90.7,3.6,2.7,17.4,2.1535
2018-07-28,25.3,23.8,27.1,23.8,91.6,8.7,2.5,14.7,2.4384
2018-07-29,25.6,24.1,27.7,24.3,92.1,10.6,2.8,15.4,2.0576
2018-07-30,25.6,24.6,27.3,24.3,92.8,22.0,2.9,12.2,2.46
2018-07-31,25.3,24.1,26.7,24.2,93.5,28.3,2.4,5.2,2.2936
2018-08-01,25.4,23.8,27.5,24.0,92.1,10.1,2.1,16.8,2.1425
2018-08-02,25.8,24.0,28.3,24.2,90.9,6.8,1.8,17.9,2.4337
2018-08-03,25.3,23.9,27.6,23.5,89.6,6.8,2.2,15.2,1.9696
2018-08-04,25.4,23.2,27.8,23.6,89.8,2.9,2.2,13.8,2.0042
2018-08-05,25.4,23.7,27.6,23.8,91.2,5.5,2.8,17.2,2.4717
2018-08-06,25.5,23.6,27.8,23.6,89.9,6.2,3.2,16.9,2.5951
2018-08-07,25.4,23.3,27.7,23.8,91.0,15.7,3.3,11.5,2.2455
2018-08-08,25.0,24.0,26.3,23.9,93.6,53.0,3.2,8.0,1.7827
2018-08-09,25.2,23.6,27.2,23.9,92.7,46.9,2.7,11.2,1.8764
2018-08-10,25.2,24.0,26.9,24.1,93.6,15.9,2.7,12.7,1.6645
2018-08-11,25.2,24.2,26.6,23.9,92.8,9.1,3.1,10.5,1.7199
2018-08-12,24.4,22.6,26.2,23.1,92.4,31.5,3.2,11.0,2.2609
2018-08-13,25.3,22.9,27.4,24.1,92.9,27.0,2.7,15.0,2.2038
2018-08-14,25.7,24.3,27.4,24.2,91.1,47.4,4.2,5.1,1.4194
2018-08-15,25.2,24.5,25.9,24.0,93.2,99.7,4.8,5.5,1.652
2018-08-16,25.2,24.2,26.3,23.9,92.6,60.3,4.8,4.7,1.743
2018-08-17,25.5,24.7,26.8,24.5,93.9,36.1,4.2,11.8,1.5336
2018-08-18,25.0,24.1,25.9,23.9,93.9,14.5,3.5,12.0,2.1489
2018-08-19,24.8,23.8,26.3,23.8,93.8,7.9,3.2,15.2,2.1327
2018-08-20,24.8,23.5,27.0,23.7,93.2,3.5,2.8,16.1,2.2249
2018-08-21,25.1,23.1,27.7,23.5,91.1,2.3,2.3,19.1,2.2985
2018-08-22,25.0,23.0,27.5,23.3,90.2,1.2,2.2,19.8,2.1145
2018-08-23,25.1,23.1,27.9,23.4,90.6,0.8,2.3,18.3,1.9895
2018-08-24,25.0,23.3,27.5,23.6,91.7,1.5,2.2,20.2,1.9131
2018-08-25,25.4,23.1,28.4,23.7,90.9,1.1,2.4,19.3,2.109
2018-08-26,25.2,23.1,28.2,23.5,90.5,0.6,2.4,18.7,2.1887
2018-08-27,25.1,23.4,27.4,23.7,91.9,7.6,2.3,11.3,2.2054
2018-08-28,25.3,23.4,28.0,23.7,90.7,8.8,2.2,15.4,1.8882
2018-08-29,25.2,23.2,27.6,23.6,91.4,0.8,2.5,18.5,2.0121
2018-08-30,25.1,23.3,27.6,23.6,91.6,3.7,2.3,19.1,1.9037
2018-08-31,25.0,23.3,27.2,23.7,92.6,11.0,2.2,15.1,1.9854
2018-09-01,25.2,23.6,27.4,23.7,91.4,2.1,1.7,19.0,2.0206
2018-09-02,25.2,23.0,28.1,23.6,91.1,0.1,2.1,19.4,1.9485
2018-09-03,25.2,23.1,28.6,23.1,88.6,0.0,2.2,24.4,2.4212
2018-09-04,25.2,22.6,28.9,23.0,88.0,0.0,2.4,25.6,2.3669
2018-09-05,25.0,22.7,28.3,23.0,88.8,0.0,2.6,25.1,2.0969
2018-09-06,25.3,22.7,28.7,23.2,88.6,0.0,2.5,21.9,2.2298
2018-09-07,25.3,22.6,28.6,22.7,85.9,0.0,2.5,24.8,2.3834
2018-09-08,25.6,23.1,29.0,23.0,86.3,0.0,2.4,25.3,2.1061
2018-09-09,25.4,22.5,29.5,22.6,85.3,0.0,2.2,25.4,2.3692
2018-09-10,25.3,22.2,29.5,22.4,84.9,0.6,2.1,24.0,2.3744
2018-09-11,25.6,22.9,29.4,23.0,86.2,1.2,2.0,23.2,2.3024
2018-09-12,25.8,23.0,30.1,23.0,85.4,0.6,2.2,24.4,2.2689
2018-09-13,25.5,22.8,29.1,22.6,84.8,0.4,2.2,23.6,2.3369
2018-09-14,25.6,23.2,29.0,23.0,86.0,0.5,1.8,20.8,2.3045
2018-09-15,25.4,23.1,28.1,23.0,87.1,2.5,1.6,21.5,2.3881
2018-09-16,25.7,24.3,27.7,23.9,89.8,2.6,1.7,12.9,2.5805
2018-09-17,25.8,24.1,28.0,23.7,88.4,1.5,2.0,19.0,2.1747
2018-09-18,26.0,24.1,29.0,23.5,86.4,0.6,2.5,19.1,2.1994
2018-09-19,25.8,23.9,28.5,23.6,88.0,1.7,2.6,17.1,2.0828
2018-09-20,25.8,23.8,29.3,22.9,84.6,1.2,2.5,21.6,2.3086
2018-09-21,26.0,22.9,29.6,22.6,81.9,0.4,2.3,22.2,2.3534
2018-09-22,26.4,24.3,29.1,23.0,82.3,0.2,1.2,23.9,2.3076
2018-09-23,26.9,24.5,30.3,23.6,83.1,1.5,1.3,21.6,2.3637
2018-09-24,25.7,24.5,27.4,23.7,89.1,23.6,1.9,18.7,2.2105
2018-09-25,26.2,23.7,29.8,23.2,84.2,2.6,2.0,21.6,2.392
2018-09-26,26.1,24.3,29.6,23.5,85.9,4.2,1.9,21.4,2.5017
2018-09-27,27.0,24.4,30.6,24.2,85.4,8.8,1.6,20.4,2.5382
2018-09-28,25.7,24.9,26.9,24.6,93.5,22.0,1.4,18.9,2.8754
2018-09-29,25.9,24.8,28.1,24.4,91.3,15.8,1.5,16.1,2.5586
2018-09-30,26.8,24.4,30.3,24.5,87.4,7.4,1.4,18.5,2.7187
2018-10-01,27.3,24.9,30.5,24.6,85.6,7.0,1.1,19.6,2.7624
2018-10-02,27.0,25.3,29.4,24.4,86.2,5.2,0.9,17.2,2.8324
2018-10-03,26.7,25.0,29.6,24.6,88.3,25.2,1.1,18.9,2.9606
2018-10-04,27.0,24.3,30.3,23.8,83.5,25.2,1.5,11.5,2.5027
2018-10-05,26.3,23.9,28.7,24.0,87.7,17.5,1.3,16.2,2.3456
2018-10-06,26.9,24.4,30.2,24.5,86.9,14.4,2.0,16.4,2.7012
2018-10-07,26.6,24.5,29.5,24.5,88.4,11.9,2.0,18.9,2.6862
2018-10-08,26.0,24.3,28.5,24.1,89.8,25.5,2.3,16.2,2.6784
2018-10-09,26.1,23.9,29.4,23.4,85.4,11.0,1.6,15.2,2.3939
2018-10-10,25.7,24.3,27.7,23.6,88.4,1.4,2.0,19.9,2.2527
2018-10-11,26.9,24.4,30.3,24.4,86.6,3.7,2.0,19.8,2.5786
2018-10-12,27.1,25.0,30.4,24.6,86.9,2.7,1.8,19.6,2.2005
2018-10-13,26.5,24.8,28.9,24.1,87.2,2.5,1.8,16.4,2.6897
2018-10-14,25.4,24.0,27.6,23.7,90.2,20.6,1.8,15.9,2.1037
2018-10-15,26.0,24.3,28.0,24.0,89.1,6.0,1.6,17.7,2.1982
2018-10-16,25.8,24.1,28.6,23.5,87.3,25.8,1.5,13.4,2.111
2018-10-17,25.1,23.9,26.1,22.4,85.2,3.4,1.2,18.4,2.3553
2018-10-18,26.2,23.0,29.7,22.4,80.1,4.7,0.9,21.0,2.8896
2018-10-19,26.7,24.1,29.5,23.8,84.4,17.6,1.0,15.5,2.8386
2018-10-20,25.7,24.6,27.0,24.2,91.2,28.0,1.7,13.4,2.5189
2018-10-21,26.2,24.0,29.2,23.3,84.6,3.9,1.1,19.1,2.3356
2018-10-22,26.2,24.1,29.4,23.4,85.0,3.8,1.0,17.4,2.0563
2018-10-23,26.8,23.9,30.3,23.1,81.4,2.8,1.1,20.5,2.6117
2018-10-24,26.8,23.5,30.5,22.0,76.1,0.5,1.2,21.6,2.8776
2018-10-25,26.7,23.0,30.7,21.9,75.6,0.5,1.3,19.3,3.0042
2018-10-26,26.6,22.4,31.1,21.9,76.1,0.1,1.7,20.2,3.3635
2018-10-27,26.8,22.9,30.6,22.2,77.1,0.1,1.6,19.9,3.1837
2018-10-28,26.7,23.4,30.8,21.7,75.4,0.2,1.5,21.5,3.0948
2018-10-29,26.7,24.2,30.0,22.1,76.5,0.0,0.8,18.3,2.238
2018-10-30,26.7,23.1,30.9,21.7,75.2,0.0,1.2,21.1,2.5653
2018-10-31,26.9,23.5,30.8,22.4,77.1,1.1,1.3,18.8,2.4861
2018-11-01,26.4,24.8,28.2,23.2,83.0,4.2,0.9,12.8,2.4173
2018-11-02,27.0,24.5,30.0,23.8,83.1,4.9,1.3,15.7,3.1735
2018-11-03,26.8,24.1,30.0,24.0,84.9,15.2,1.4,14.0,2.2428
2018-11-04,27.2,23.9,30.8,23.1,79.4,1.7,1.4,19.7,3.2528
2018-11-05,27.5,24.1,31.0,23.2,77.9,3.9,1.1,20.1,2.6665
2018-11-06,26.9,23.5,30.6,22.8,78.9,2.0,1.3,16.4,2.7577
2018-11-07,27.1,23.4,30.5,22.4,76.2,0.3,1.0,18.2,2.5964
2018-11-08,26.4,22.3,30.1,21.0,73.1,0.6,1.4,17.9,2.7881
2018-11-09,26.3,23.8,29.5,23.3,84.1,5.8,1.2,15.6,2.4587
2018-11-10,26.6,23.2,30.5,22.6,79.3,0.2,1.2,20.8,2.9307
2018-11-11,26.6,24.2,30.2,22.8,80.1,0.9,0.9,18.8,2.1888
2018-11-12,26.4,24.0,29.9,22.9,81.3,0.4,1.0,18.3,2.2746
2018-11-13,26.3,23.8,29.8,22.9,82.3,0.3,1.5,18.0,1.8608
2018-11-14,26.1,22.6,30.1,21.4,76.8,0.0,1.4,19.5,2.2862
2018-11-15,25.9,21.5,30.4,21.2,75.9,2.1,1.3,21.5,2.349
2018-11-16,26.6,24.2,29.7,23.4,82.9,41.7,1.3,6.3,1.8503
2018-11-17,26.4,23.7,29.6,23.3,83.6,0.5,2.4,18.2,2.2901
2018-11-18,26.7,23.6,30.1,23.8,84.1,4.0,1.4,16.2,2.2874
2018-11-19,27.0,24.1,30.1,24.0,84.0,14.7,1.1,17.2,2.3559
2018-11-20,27.0,24.0,30.6,23.3,80.9,9.1,1.4,17.8,2.4726
2018-11-21,27.0,23.4,30.0,22.5,77.6,5.8,1.0,17.9,2.3309
2018-11-22,26.4,23.2,29.5,22.9,81.9,1.6,1.7,14.3,2.4547
2018-11-23,26.6,23.6,29.3,23.3,82.6,8.6,1.4,17.2,2.7034
2018-11-24,26.4,23.8,29.5,23.7,85.2,8.1,1.3,17.2,2.1871
2018-11-25,26.6,23.8,29.9,23.2,82.4,2.1,1.2,16.0,2.2994
2018-11-26,26.7,23.8,30.2,22.9,80.5,0.1,1.5,16.7,2.7922
